X,Y,Z
0.029506120830774307,1.2032547716909336e+74,2085.0
0.002215653657913208,1.9928123969680408e+74,1947.0
0.015184957534074783,5.030692617756442e+74,2090.0
0.010163895785808563,3.4136360950586134e+74,1740.0
0.0005679503083229065,1.2164543615791706e+73,1763.0
0.002601712942123413,2.438796775510447e+73,1691.0
0.016315095126628876,3.5448469202940355e+74,1459.0
0.016422457993030548,3.0136000928199655e+74,1460.0
0.0018924996256828308,7.717865989922014e+74,1592.0
0.00197562575340271,7.283847514108356e+74,1566.0
0.025481540709733963,4.922546566093701e+74,1557.0
0.005073316395282745,7.116916916334693e+74,1413.0
0.007114335894584656,7.116779959805624e+74,1336.0
0.015047244727611542,8.415920477812946e+74,1254.0
0.015919815748929977,1.2461210868917032e+74,1697.0
0.007347323000431061,5.707659035364328e+74,1396.0
0.0015115141868591309,4.029902731944343e+74,1632.0
0.025925610214471817,2.2367686407676202e+74,1657.0
0.012492775917053223,5.233503669350483e+74,1450.0
0.02702278271317482,1.6470144154343665e+74,1696.0
0.026086948812007904,1.0797340016428496e+74,1669.0
0.010305996984243393,2.5296927748976786e+74,1930.0
0.027175065129995346,4.678995799891995e+73,1743.0
0.020284529775381088,3.5152395068641707e+74,1873.0
0.028258509933948517,4.3512253954957113e+74,1785.0
0.02730955183506012,3.809015036109978e+74,1785.0
0.027350421994924545,3.4144287174906277e+74,1829.0
0.0011087357997894287,3.658785586097681e+74,1769.0
0.010099373757839203,4.32050237947276e+74,1690.0
0.022485602647066116,1.6568876871028104e+74,1973.0
0.001222357153892517,2.3722305103935186e+74,1867.0
0.001255922019481659,1.9428933597191446e+74,1834.0
0.023567233234643936,6.644586199511281e+73,1914.0
0.007638223469257355,1.1550212703076678e+74,2160.0
0.007329002022743225,1.1389455933089792e+74,1760.0
0.006358325481414795,5.943304066805358e+73,1624.0
0.005384564399719238,6.298490580166401e+72,1743.0
0.01239681988954544,3.067179212428394e+72,1657.0
0.0014303997159004211,1.1937815856310302e+74,1769.0
0.0044441744685173035,9.048817627399774e+73,1664.0
0.019718751311302185,9.362175783506732e+73,2032.0
0.0044714584946632385,2.8378039861842763e+71,1831.0
0.017478153109550476,1.0343016387183007e+74,1674.0
0.0014901384711265564,1.7028212354359016e+73,1940.0
0.013494767248630524,4.6775473767573026e+73,1726.0
0.009498737752437592,2.1111350196992315e+73,1865.0
0.026750002056360245,2.697237351756753e+71,2098.0
0.005498893558979034,0.00014422228559851646,1988.0
0.01949455589056015,0.0004570292658172548,1874.0
0.010489024221897125,0.00028960395138710737,2117.0
0.0247349813580513,0.00032043817918747663,2334.0
0.025463059544563293,0.0005967563483864069,1990.0
0.02971307560801506,0.0001690736971795559,2397.0
0.014436505734920502,0.0011733199935406446,2317.0
0.015415936708450317,0.0016672329511493444,2266.0
0.006405845284461975,0.0016503960359841585,2340.0
0.0033887699246406555,0.0018770706374198198,2358.0
0.030623532831668854,5.180714651942253e-05,2443.0
0.011320322751998901,0.001247393898665905,2237.0
0.008297644555568695,0.0014503933489322662,2328.0
0.013248763978481293,0.0022683683782815933,2139.0
0.005241923034191132,0.0020125736482441425,2257.0
0.009189069271087646,0.002777878660708666,2242.0
0.0011879801750183105,0.0024057868868112564,2329.0
0.015073657035827637,0.0003316905349493027,2071.0
0.012482035905122757,0.0009423866868019104,2527.0
0.0223856084048748,0.002356461714953184,2424.0
0.03080069273710251,0.003632195293903351,1938.0
0.0049448162317276,0.0008591245859861374,2350.0
0.012821845710277557,0.002317645587027073,2250.0
0.006819933652877808,0.0019213054329156876,2307.0
0.028117548674345016,0.0008762581273913383,2536.0
0.0037361979484558105,0.002275422215461731,2476.0
0.010590344667434692,0.003754757344722748,2431.0
0.030917227268218994,0.0023971078917384148,2633.0
0.009465008974075317,0.004436519928276539,2562.0
0.016286343336105347,0.006069629453122616,2472.0
0.017188049852848053,0.006706957705318928,2447.0
0.003343828022480011,0.004580654203891754,2632.0
0.01014217734336853,0.00629827007651329,2559.0
0.009078346192836761,0.0065242089331150055,2582.0
0.008014366030693054,0.006738253869116306,2575.0
0.004994012415409088,0.006524837575852871,2562.0
0.018586747348308563,0.0020933542400598526,2381.0
0.008725404739379883,0.00037321262061595917,2518.0
0.018444351851940155,0.0036536063998937607,2736.0
0.0271344855427742,0.006016901694238186,2642.0
0.01232224702835083,0.0025582928210496902,2433.0
0.025999315083026886,0.006453420966863632,2580.0
0.016950152814388275,0.004664726555347443,2264.0
0.002319052815437317,0.001330539584159851,2394.0
0.003185287117958069,0.0019660070538520813,2426.0
0.02468745782971382,0.007517249323427677,2501.0
0.003939077258110046,0.002998916432261467,2382.0
0.016326487064361572,0.006966697052121162,2162.0
0.012355014681816101,0.00630047544836998,2212.0
0.0310218445956707,0.0030087903141975403,2311.0
0.0034877732396125793,0.0045396871864795685,2212.0
0.006233237683773041,0.005816604942083359,2124.0
0.007060229778289795,0.006519423797726631,2033.0
0.03057144209742546,0.004452601075172424,2138.0
0.012493602931499481,0.009213674813508987,1866.0
0.00950552523136139,0.00868971273303032,1863.0
0.009362861514091492,0.009108167141675949,1800.0
0.027147211134433746,0.00018848106265068054,1543.0
0.025079384446144104,3.660842776298523e-05,1461.0
0.024895906448364258,0.0005455389618873596,1576.0
0.00032832473516464233,0.007647339254617691,1847.0
0.008613184094429016,0.011187605559825897,1890.0
0.005655117332935333,0.010526124387979507,2224.0
0.01854328066110611,0.0003883838653564453,2325.0
0.01742846518754959,0.0004902146756649017,2591.0
0.005188383162021637,0.011711493134498596,2854.0
0.013353608548641205,0.015523521229624748,2908.0
0.018708042800426483,0.0026506558060646057,3029.0
0.008383281528949738,0.0144509207457304,3221.0
0.012798495590686798,0.0012174732983112335,3345.0
0.015356220304965973,0.0028587840497493744,3311.0
0.02703336626291275,0.00859692320227623,3261.0
0.019778601825237274,0.007441902533173561,3759.0
0.029640503227710724,0.012327581644058228,3681.0
0.030383240431547165,0.013103801757097244,3663.0
0.0016767755150794983,0.014745086431503296,3721.0
0.01952691376209259,0.008152872323989868,3542.0
0.007611125707626343,0.0029323138296604156,3747.0
0.01189257949590683,0.0055568628013134,3653.0
0.02687012404203415,0.013616252690553665,3448.0
0.010568253695964813,0.005966007709503174,3648.0
0.008573681116104126,0.005472369492053986,3688.0
0.009244590997695923,0.006349381059408188,3661.0
0.000194452702999115,0.0020727477967739105,3698.0
0.007922030985355377,0.006707057356834412,3650.0
0.009455040097236633,0.008075222373008728,3563.0
0.009225055575370789,0.008493129163980484,3490.0
0.006377071142196655,0.007440436631441116,3341.0
0.022627871483564377,0.015053579583764076,3116.0
0.0025239549577236176,4.489018761309385e+74,2030.0
0.012194652110338211,1.0566019360432877e+75,1883.0
0.00013328343629837036,2.3305860199757043e+74,1926.0
0.01422884315252304,1.1101676835181692e+75,1837.0
0.016129538416862488,1.1905898514649996e+75,1807.0
0.00835786759853363,6.639790564198128e+74,1943.0
0.009364370256662369,6.916252954893224e+74,1940.0
0.019231334328651428,1.2557095536835553e+75,1781.0
0.018496129661798477,1.168480754081776e+75,1778.0
0.026663705706596375,1.6080933109890811e+75,1724.0
0.00538785383105278,3.2166192752022767e+74,2043.0
0.009079094976186752,5.024303110396327e+74,1893.0
0.01818222552537918,9.828880498659644e+74,1838.0
0.014117993414402008,7.506516184019554e+74,2105.0
0.013036571443080902,6.18795264203535e+74,1903.0
0.018595490604639053,8.82577852782137e+74,1892.0
0.025999680161476135,1.235605844973221e+75,1811.0
0.017040301114320755,7.198107334921751e+74,1896.0
0.007212989032268524,2.729648228940735e+74,2297.0
0.02278636395931244,9.335110153848646e+74,1855.0
0.01098676398396492,3.0075955734982577e+74,1974.0
0.0009667761623859406,6.791434872211517e+74,2211.0
0.02780517190694809,1.0470538013316496e+75,1785.0
0.015923138707876205,4.3513008833463793e+74,2165.0
0.017889413982629776,4.900845965822378e+74,2198.0
0.004993576556444168,7.629537655855362e+74,2357.0
0.0013509206473827362,5.699855748400988e+74,2529.0
0.025696903467178345,7.224702783109961e+74,2179.0
0.013659998774528503,1.527056671937813e+74,2464.0
0.0118824802339077,4.193565784181948e+73,2556.0
0.027009446173906326,6.466259093082479e+74,2408.0
0.006415702402591705,6.54466940196922e+74,2661.0
0.015929237008094788,1.078678250131364e+74,2601.0
0.0018423236906528473,4.1508978941886484e+74,2762.0
0.01232917234301567,8.005323725265841e+74,2611.0
0.010515660047531128,6.982897943054421e+74,2596.0
0.00692545622587204,8.034118026704225e+74,2250.0
0.020202036947011948,8.877845733620705e+73,2416.0
0.02984217181801796,3.9915257870625875e+74,2245.0
0.02134554088115692,5.319995491850169e+73,2318.0
0.007068704813718796,4.240962448820665e+74,2411.0
0.024407967925071716,7.993732026596833e+73,2237.0
0.023540697991847992,1.0490007408401645e+73,2035.0
0.026519671082496643,6.738520045688967e+73,2010.0
0.02564859390258789,9.024384906133202e+74,1907.0
0.005454402416944504,2.345421539427704e+74,2206.0
0.028728488832712173,9.021229513975278e+72,1816.0
0.0055663734674453735,1.8501921223030805e+74,2024.0
0.022115185856819153,6.365723295164941e+74,1792.0
0.0006583854556083679,8.742781792807613e+74,1696.0
0.004638791084289551,3.393135751612912e+73,1572.0
0.01259581372141838,2.6793614580192987e+74,1855.0
0.01948348432779312,4.1618403973419115e+74,1690.0
0.00881396234035492,9.015829975856782e+74,1411.0
0.013743981719017029,2.0324499889559523e+74,1694.0
0.027509402483701706,5.00867604691018e+74,1521.0
0.028559502214193344,4.840296082403691e+74,1565.0
0.02175697684288025,2.8899143278982785e+74,1633.0
0.005306616425514221,5.749038239906938e+74,1536.0
0.01226615160703659,6.746668419969647e+74,1454.0
0.011359430849552155,6.04161944351539e+74,1363.0
0.0045334771275520325,4.1821185908270756e+74,1526.0
0.004598796367645264,3.7303712540850993e+74,1539.0
0.024059757590293884,1.1032883678470057e+74,1757.0
0.014608308672904968,4.571454729432465e+74,1435.0
0.003791704773902893,2.2046712066635773e+74,1680.0
0.012759402394294739,3.2092667585472113e+74,1629.0
0.021275579929351807,3.669824066661079e+74,1884.0
0.00494297593832016,1.0113441657333552e+74,1677.0
0.02929462119936943,4.0914609173683814e+74,1872.0
0.015431690961122513,1.800009955974713e+74,2027.0
0.0021026283502578735,3.7866285747954426e+74,1779.0
0.030409742146730423,2.9879002540600375e+74,1810.0
0.010142579674720764,3.8313378719503785e+74,1650.0
0.02152007818222046,1.1870912052661101e+74,1881.0
0.016566939651966095,3.2638735913225916e+73,2036.0
0.007267385721206665,2.0792551523647925e+74,1769.0
0.018606696277856827,2.1186732903868335e+74,1932.0
0.0023412182927131653,7.34512423768919e+73,1807.0
0.01964528113603592,1.5209052209067693e+74,1971.0
0.008379466831684113,2.653133743503628e+73,1673.0
0.008402325212955475,2.049366816290656e+74,1755.0
0.02768583595752716,9.238327180507176e+73,1906.0
0.0014466717839241028,7.631007512147655e+73,1798.0
0.019449755549430847,1.0618468858275951e+74,1522.0
0.02172742411494255,6.60461403458523e+73,2013.0
0.0187363438308239,2.22395161252259e+73,1983.0
0.029740601778030396,1.0929481499022868e+73,1858.0
0.030745729804039,2.774384081643138e+73,1861.0
0.005498811602592468,1.8367966684023067e+73,1887.0
0.026750002056360245,2.697237351756753e+71,2093.0
0.023498602211475372,2.8836075216531754e-06,1772.0
0.013494953513145447,0.0003878602874465287,1959.0
0.0074894726276397705,0.0002375696785748005,2044.0
0.02973364293575287,0.00043624185491353273,2267.0
0.009469769895076752,0.00013314164243638515,2200.0
0.0064582377672195435,0.00044739479199051857,2252.0
0.013351086527109146,0.00020092970225960016,2789.0
0.029684260487556458,0.000878180842846632,2400.0
0.00041402876377105713,0.0013370462693274021,2384.0
0.013371922075748444,0.0005042785778641701,2211.0
0.025633733719587326,0.0016857341397553682,2478.0
0.021296046674251556,0.001943832729011774,1978.0
0.022596098482608795,0.0001678168773651123,2398.0
0.028551653027534485,0.00096844881772995,2318.0
0.015203967690467834,0.0028829886578023434,2054.0
0.015163160860538483,0.0033348891884088516,1998.0
0.002183102071285248,0.002504413016140461,2176.0
0.016068190336227417,0.0004361029714345932,1905.0
0.00906151533126831,0.00012163259088993073,2157.0
0.027351871132850647,0.002936342731118202,2252.0
0.00400155782699585,0.00034488923847675323,2268.0
0.017838679254055023,0.002516934648156166,2135.0
0.02273261547088623,0.003650559112429619,2002.0
0.014742210507392883,0.003033740445971489,2149.0
0.005772680044174194,0.002179572358727455,2334.0
0.0037361979484558105,0.002275422215461731,2369.0
0.01157805323600769,0.003911071456968784,2291.0
0.023022979497909546,0.0011006509885191917,2630.0
0.016069453209638596,0.0002416493371129036,2689.0
0.00939253717660904,0.004854943603277206,2411.0
0.0024310052394866943,0.004018168896436691,2530.0
0.0013783425092697144,0.004210710525512695,2582.0
0.02863071858882904,0.003819352015852928,2638.0
0.0071172937750816345,0.006131421774625778,2427.0
0.011931836605072021,0.007546628825366497,2385.0
0.02841861918568611,0.004862537607550621,2539.0
0.016632847487926483,0.0016664061695337296,2286.0
0.025340043008327484,0.004898408427834511,2626.0
0.011554330587387085,0.001461746171116829,2348.0
0.023242183029651642,0.005094941705465317,2477.0
0.013293959200382233,0.0027944371104240417,2264.0
0.02891029417514801,0.007178806699812412,2419.0
0.004354402422904968,0.0014480650424957275,2285.0
0.011026091873645782,0.0036081504076719284,2264.0
0.02574164792895317,0.007450285367667675,2403.0
0.005975164473056793,0.0031407270580530167,2172.0
0.004901953041553497,0.0032688267529010773,2164.0
0.017287790775299072,0.007242206484079361,2004.0
0.013314701616764069,0.006581572815775871,1913.0
0.0055200085043907166,0.004728831350803375,2069.0
0.026130668818950653,0.001909509301185608,2148.0
0.026027698069810867,0.0022430047392845154,2038.0
0.011824622750282288,0.008036162704229355,1728.0
0.005028031766414642,0.0063059162348508835,1938.0
0.024757884442806244,0.002925403416156769,1978.0
0.025596465915441513,0.0035708248615264893,1904.0
0.02264714613556862,0.002924874424934387,1867.0
0.029143910855054855,0.005554609000682831,1767.0
0.004361681640148163,0.008260475471615791,1657.0
0.01267927885055542,0.011726003140211105,1536.0
0.005017004907131195,0.00938408263027668,1708.0
0.004870384931564331,0.009776415303349495,1839.0
0.026195012032985687,0.002782285213470459,1769.0
0.0027072355151176453,0.009831169620156288,2334.0
0.004416853189468384,0.01094820350408554,2683.0
0.008897334337234497,0.013209382072091103,2746.0
0.00595325231552124,0.012484639883041382,2980.0
0.018708042800426483,0.0026506558060646057,2891.0
0.005621589720249176,0.013279128819704056,3113.0
0.01922641694545746,0.003989085555076599,3024.0
0.012608356773853302,0.0016549453139305115,3172.0
0.006020434200763702,0.014870095998048782,3406.0
0.004930652678012848,0.014856262132525444,3437.0
0.0020257607102394104,0.013996392488479614,3535.0
0.015447922050952911,0.005083482712507248,3362.0
0.009811855852603912,0.0029698163270950317,3540.0
0.011414363980293274,0.0042558833956718445,3533.0
0.00581340491771698,0.002055846154689789,3671.0
0.0002407282590866089,0.015416931360960007,3727.0
0.01078350841999054,0.005540329962968826,3608.0
0.025778878480196,0.013421639800071716,3808.0
0.013904206454753876,0.008226543664932251,3564.0
0.004815921187400818,0.004028432071208954,3623.0
0.013439767062664032,0.009112764149904251,3491.0
0.016724787652492523,0.011451687663793564,3346.0
0.02788255363702774,0.018146317452192307,2955.0
0.009225055575370789,0.008493129163980484,2805.0
0.021198712289333344,0.015766222029924393,2287.0
0.018316805362701416,0.014767870306968689,2022.0
0.016379941254854202,1.3753239352993559e+75,1809.0
0.020014692097902298,1.5724557123682814e+75,1693.0
0.013209652155637741,1.0840210645220732e+75,1875.0
0.018601812422275543,1.3908811186037418e+75,1753.0
0.009987745434045792,8.017215218541788e+74,1880.0
0.000436294823884964,1.6933305254106646e+74,2042.0
0.010247290134429932,7.459920768995784e+74,1896.0
0.027202066034078598,1.7396505176192828e+75,1714.0
0.023826073855161667,1.4875234688633967e+75,1736.0
0.010626062750816345,6.617517334659595e+74,1958.0
0.020579159259796143,1.2052114167802488e+75,1693.0
0.02700313925743103,1.5298445461027698e+75,1654.0
0.00020686909556388855,8.721901853312838e+74,2036.0
0.02102556824684143,1.1000240575045471e+75,1817.0
0.008517533540725708,3.71035511128154e+74,1962.0
0.013157803565263748,5.889238589759054e+74,1918.0
0.014362925663590431,6.902995131520186e+74,2129.0
0.020684853196144104,9.106834893428549e+74,1839.0
0.018080055713653564,7.343440858619293e+74,1944.0
0.015459395945072174,5.616110605267751e+74,1950.0
0.017414096742868423,6.218479928845498e+74,1964.0
0.020296841859817505,7.247793438231443e+74,1937.0
0.015809588134288788,4.66866906192061e+74,2052.0
0.010373357683420181,1.7108501771528458e+74,2170.0
0.014971235767006874,5.270362230035945e+74,2491.0
0.02543867751955986,7.990140961700769e+74,2142.0
0.008802559226751328,2.4138857847899997e+72,2367.0
0.014248784631490707,4.23490508800349e+74,2650.0
0.015250623226165771,4.442196882733611e+74,2683.0
0.017508454620838165,2.833947635413007e+74,2554.0
0.024190440773963928,5.277933661457947e+74,2476.0
0.019598696380853653,2.9552350434791844e+74,2461.0
0.01309848204255104,8.974663215693909e+74,2526.0
0.021697718650102615,3.0229325479582664e+74,2424.0
0.01896078512072563,1.5538721132908278e+74,2457.0
0.026652391999959946,4.1297224736784016e+74,2362.0
0.0002682134509086609,5.528822925142451e+74,2186.0
0.009913980960845947,8.620501180306218e+74,2141.0
0.015523694455623627,7.861835340318199e+74,2365.0
0.02134554088115692,5.319995491850169e+73,2231.0
0.017606347799301147,7.894947546814793e+74,2250.0
0.0027541741728782654,4.056594157542689e+74,1917.0
0.02930813655257225,2.0204172255594696e+74,1971.0
0.017854221165180206,6.905154084049292e+74,2031.0
0.00018489360809326172,1.8158214254960635e+74,1822.0
0.028636127710342407,4.939083797379331e+73,1791.0
0.025826305150985718,8.256661602462887e+74,1721.0
0.01525488868355751,4.717677931370023e+74,1817.0
0.018032915890216827,5.165564603749263e+74,1405.0
0.0241350457072258,6.55336128877471e+74,1695.0
0.011563140898942947,2.7073717642086015e+74,1865.0
0.030134137719869614,7.369609261252296e+74,1591.0
0.022410418838262558,4.923846035523057e+74,1582.0
0.0049063414335250854,8.026127098512082e+74,1387.0
0.022547151893377304,4.200022152209797e+74,1668.0
0.027509402483701706,5.00867604691018e+74,1562.0
0.026598535478115082,4.384999738282451e+74,1597.0
0.026665031909942627,3.995116851958652e+74,1640.0
0.022798750549554825,2.7470934712301146e+74,1719.0
0.014233678579330444,7.162270017016041e+74,1422.0
0.0160200372338295,6.099838909144168e+73,1823.0
0.005519263446331024,4.376654017192168e+74,1576.0
0.0055855512619018555,3.918262671193539e+74,1513.0
0.024059757590293884,1.1032883678470057e+74,1767.0
0.023121245205402374,5.559755689550473e+73,1780.0
0.015253137797117233,3.369313942737818e+74,1918.0
0.016282252967357635,3.217201610050287e+74,1976.0
0.02722187340259552,7.419916521733199e+72,1784.0
0.015365000814199448,2.428448469581728e+74,1985.0
0.013414066284894943,1.8318960240968854e+74,2048.0
0.030330102890729904,3.8180331382701397e+74,1839.0
0.008065938949584961,3.0554246756815163e+72,1790.0
0.017060957849025726,6.453930848670525e+73,1603.0
0.008152365684509277,3.6024479247462696e+74,1749.0
0.001222357153892517,2.3722305103935186e+74,1754.0
0.00025973469018936157,1.841861498782931e+74,1783.0
0.026204250752925873,3.871330796035363e+74,1436.0
0.005305111408233643,1.4339947104353424e+74,1719.0
0.006331451237201691,1.0580592829203271e+74,1709.0
0.026630904525518417,2.0400675218867557e+74,1851.0
0.016365885734558105,8.048563166128484e+73,1518.0
0.019387193024158478,4.556931945361804e+73,1544.0
0.006424963474273682,1.463730453211343e+74,1721.0
0.0267016738653183,4.795384585648751e+73,1807.0
0.016720589250326157,8.146292972796905e+73,2086.0
0.012731257826089859,3.5628796198212926e+73,2071.0
0.0014825165271759033,6.012848597230607e+73,1862.0
0.006489373743534088,2.7192786246541486e+73,1761.0
0.02974580228328705,2.6384439425633642e+73,1951.0
0.0074987709522247314,1.9739655070514358e+73,1865.0
0.008500002324581146,4.2918339472853785e+71,1854.0
0.0004989728331565857,0.00011566618923097849,1957.0
0.028746016323566437,0.0002034094068221748,2109.0
0.002490229904651642,0.00015084596816450357,2079.0
0.030733373016119003,0.0004594025667756796,2065.0
0.004471868276596069,0.000964824459515512,2238.0
0.021717917174100876,0.0008673149859532714,2453.0
0.00044804811477661133,0.000604875385761261,2295.0
0.004427790641784668,0.0011566695757210255,2323.0
0.02467358112335205,0.0009714716579765081,2428.0
0.01966404914855957,0.0010065718088299036,2485.0
0.030623532831668854,5.180714651942253e-05,2354.0
0.021296046674251556,0.001943832729011774,2020.0
0.0033118948340415955,0.0010731648653745651,2261.0
0.0022851228713989258,0.0013746735639870167,2257.0
0.001257099211215973,0.0016644075512886047,2208.0
0.007197707891464233,0.002592208329588175,2196.0
0.007158726453781128,0.0029975404031574726,2072.0
0.014079131186008453,0.00022727809846401215,1934.0
0.01005542278289795,0.000231829471886158,2058.0
0.023912928998470306,0.0022774245589971542,1950.0
0.015912286937236786,0.0018059145659208298,1926.0
0.0009774714708328247,0.00034902896732091904,2246.0
0.0048932358622550964,0.0012513138353824615,2188.0
0.030147656798362732,0.0008088704198598862,2272.0
0.028117548674345016,0.0008762581273913383,2371.0
0.0027475953102111816,0.002124856226146221,2291.0
0.019479714334011078,0.005161586217582226,2131.0
0.030917227268218994,0.0023971078917384148,2458.0
0.009465008974075317,0.004436519928276539,2380.0
0.004468388855457306,0.003987309522926807,2398.0
0.018923960626125336,0.0013293810188770294,2583.0
0.007274806499481201,0.005320544354617596,2408.0
0.010960996150970459,0.00038700178265571594,2713.0
0.008097819983959198,0.006327815353870392,2376.0
0.027511972934007645,0.0043131280690431595,2573.0
0.010863050818443298,0.007771561853587627,2376.0
0.018586747348308563,0.0020933542400598526,2241.0
0.0038469508290290833,0.007089944556355476,2341.0
0.028188344091176987,0.005901862867176533,2437.0
0.02908063307404518,0.006477881222963333,2472.0
0.02122274413704872,0.004939418286085129,2518.0
0.02211800590157509,0.005486239679157734,2411.0
0.026884261518716812,0.007033642381429672,2367.0
0.017122428864240646,0.00484088808298111,2430.0
0.006422441452741623,0.0022764597088098526,2580.0
0.028545212000608444,0.0007619727402925491,2249.0
0.014530807733535767,0.005967946723103523,1992.0
0.024016879498958588,0.009170765057206154,1793.0
0.006596945226192474,0.004613902419805527,2048.0
0.025273673236370087,0.001288747414946556,2133.0
0.022614657878875732,0.010384522378444672,1660.0
0.013870269060134888,0.00819900631904602,1834.0
0.021158389747142792,0.0010591540485620499,2206.0
0.023098915815353394,0.012174753472208977,1617.0
0.014392174780368805,0.00984250009059906,1722.0
0.02749134600162506,0.004210686311125755,1879.0
0.014090679585933685,0.010735347867012024,1662.0
0.00544314831495285,0.00820205919444561,1593.0
0.016777407377958298,0.0015321727842092514,1886.0
0.007980570197105408,0.010016566142439842,1559.0
0.010643422603607178,0.011468172073364258,1526.0
0.0020632892847061157,0.00871802307665348,1588.0
0.008456006646156311,0.011600827798247337,1774.0
0.015748687088489532,0.014922404661774635,1873.0
0.0072050541639328,0.012055419385433197,2355.0
0.02095142751932144,0.0024525225162506104,2385.0
0.012428566813468933,0.015143660828471184,2658.0
0.015939585864543915,0.0014949478209018707,2745.0
0.012986093759536743,0.0007789023220539093,2892.0
0.002697482705116272,0.012487079948186874,3079.0
0.015356220304965973,0.0028587840497493744,2820.0
0.01058845967054367,0.0012781023979187012,3080.0
0.004930652678012848,0.014856262132525444,3260.0
0.008387453854084015,0.001291811466217041,3246.0
0.009103327989578247,0.0021261051297187805,3306.0
0.026985928416252136,0.011097025126218796,3141.0
0.00871017575263977,0.0029568858444690704,3503.0
0.004015684127807617,0.0011793747544288635,3527.0
0.026112951338291168,0.012756194919347763,3745.0
0.008996106684207916,0.004643004387617111,3489.0
0.008786104619503021,0.005058299750089645,3596.0
0.0218999981880188,0.012357812374830246,3420.0
0.01455901563167572,0.009134519845247269,3498.0
0.00549258291721344,0.004888758063316345,3446.0
0.009682580828666687,0.007655981928110123,3125.0
0.022617541253566742,0.015268858522176743,2510.0
0.004851587116718292,0.006069771945476532,2480.0
0.013351961970329285,0.011358454823493958,2048.0
0.018316805362701416,0.014767870306968689,1511.0
0.013818962499499321,1.5939518484040806e+74,1939.0
0.015670225024223328,1.2858704008986034e+75,1727.0
0.009722620248794556,8.570976836676529e+74,1926.0
0.004608318209648132,4.925981263299096e+74,1922.0
0.03104531764984131,3.2573309514654075e+74,1574.0
0.012540595605969429,8.541160214060527e+74,2107.0
0.022608187049627304,1.5071285264001753e+75,1795.0
0.00948932021856308,6.642260095312839e+74,1900.0
0.022937752306461334,1.4343498268528422e+75,1772.0
0.00973508507013321,6.091772493101357e+74,1903.0
0.022366374731063843,1.3091584028296881e+75,1684.0
0.002922758460044861,1.3155893206678835e+74,1620.0
0.008295781910419464,4.2446020416207306e+74,2004.0
0.007506024092435837,3.476252188789871e+74,2014.0
0.023882262408733368,1.213419102943596e+75,1729.0
0.017689209431409836,8.336354126413117e+74,1828.0
0.016003701835870743,7.039641082003706e+74,1912.0
0.019773714244365692,8.629652464602916e+74,1865.0
0.025388214737176895,1.1111731816890673e+75,1768.0
0.01729113981127739,6.545859953214042e+74,1969.0
0.012823142111301422,3.9249886386880597e+74,2025.0
0.018455881625413895,6.34278253734693e+74,1983.0
0.014886852353811264,4.2223697912011315e+74,2205.0
0.020547956228256226,6.551672517715479e+74,2044.0
0.01232646033167839,2.297824292785783e+74,2257.0
0.0124281607568264,2.0039565605223741e+74,2414.0
0.024637293070554733,7.186538282607943e+74,2272.0
0.018228456377983093,3.904410650595957e+74,2434.0
0.009917501360177994,8.938350324328991e+74,2628.0
